,sentence,field,form_subj,lemma_subj,form_verb,lemma_verb,form_obj,lemma_obj,clean
4438,"En av dem hade bytt jacka och försökt gömma sig"".",прятать,en,man,bytt,byta,jacka,jacka,True
4439,Henke Larsson och Zlatan Ibrahimovic bytte matchtröjor efter uppvisningsmatchen på Camp Nou i Barcelona.,прятать,henke,henke,bytte,byta,matchtröjor,matchtröja,True
4440,"Detta faktum tycks dessvärre ha gått de neokonservativa i Bush-administrationen förbi, då det för dem var invasionen av Irak och dess befrielse från Saddam Hussein som skulle möjliggöra den demokratiseringsvåg som skulle förändra Mellanöstern.",прятать,som,som,förändra,förändra,mellanöstern,mellanöstern,True
4441,Ibland kan man hos honom se den gamla lejonklon och minnas varför han gjorde ett så oförglömligt intryck på oss som var med i de dagar och år då Polen ledde den utveckling som förändrade världen.,прятать,som,som,förändrade,förändra,världen,värld,True
4442,"Moderatledaren Fredrik Reinfeldt, som stod i fokus för Perssons kritik, tyckte ändå att Göran Persson ändrat strategi något.",прятать,göran,göran,ändrat,ändra,strategi,strategi,True
4443,Laget som slår en icing får inte byta spelare.,прятать,laget,lag,byta,byta,spelare,spelare,True
4444,Men nu har arrangörerna av välgörenhetsgalan ändrat sig.,прятать,arrangörerna,arrangör,ändrat,ändra,sig,sig,True
4445,"""S måste byta trafikpolitik om de vill regera med mp""",прятать,s,s,byta,byta,trafikpolitik,trafikpolitik,True
4446,"Studien visar också att kunden gärna byter märke om de upplever att de skulle få bättre service hos det företaget, säger han.",прятать,kunden,kund,byter,byta,märke,märke,True
4447,"Blir den refuserad så kommer vi inte att kunna använda den, säger Lennart Söderberg, vd för Alljärn. 120 bolag ska ta ställning på stämman och en enkel majoritet måste vilja byta loggan för att det ska gå igenom.",прятать,majoritet,majoritet,byta,byta,loggan,logga,True
4448,"SPORT-Expressen kan avslöja att fotbollförbundet vill byta ut sin egen ordförande Lars-Åke Lagrell, och i stället låta kronprinsessan Victoria kröna Sveriges nya mästarinnor.",прятать,fotbollförbundet,fotbollförbunde,byta,byta,lars,lar,True
4449,"Nu ändrar sig svensk polis om hur det gick när den efterlysta norske finansmannen Ole Christian Bach, 48, skulle gripas i går.",прятать,polis,polis,ändrar,ändra,sig,sig,True
4450,"Den 1 september 1986 släpptes Nintendos Entertainment System, NES, i Sverige. 20 år senare berättar Level historien om hur konsolen kom till Sverige, och listar spelen som förändrade våra liv.",прятать,som,som,förändrade,förändra,liv,liv,True
4451,Nordea byter säkerhetslösning för att få stopp på stölderna ur nätbanken.,прятать,nordea,nordea,byter,byta,säkerhetslösning,säkerhetslösning,True
4452,"Sista avsnittet i denna miniserie, och jag ska gå igenom hur man växlar bort marker – ”colouring up” på poker­engelska.",прятать,man,man,växlar,växla,marker,mark,True
4453,Om hur drogerna förändrade deras liv.,прятать,drogerna,drog,förändrade,förändra,liv,liv,True
4454,Så klart roligt för spelaren som bytte färg på ränderna så sent som i våras.,прятать,som,som,bytte,byta,färg,färg,True
4455,Till andra halvlek bytte tränaren Frank Rijkaard ut nio av de elva som startade.,прятать,frank,frank,bytte,byta,nio,nio,True
4456,Eva tog med gitarren och bytte efternamn till Eastwood amerikanerna hade svårt att uttala Östlund.,прятать,tog,ta,bytte,byta,efternamn,efternamn,True
4457,Vill du ändra beslutet?,прятать,du,du,ändra,ändra,beslutet,beslut,True
4458,"Efter sju varv stod därför alla bilar stilla på startrakan medan mekanikerna bytte däck, till sådana som klarar lite blöta.",прятать,mekanikerna,mekanik,bytte,byta,däck,däck,True
4459,Varför byter man inte helt enkelt ut dåliga medarbetare mot bra diton?,прятать,man,man,byter,byta,medarbetare,medarbetare,True
4460,Aktier för knappt 4 miljarder kronor hade bytt ägare.,прятать,aktier,akti,bytt,byta,ägare,äga,True
4461,Michael Myhré förklarade att sådant ofta händer när man ändrar takten.,прятать,man,man,ändrar,ändra,takten,takt,True
4462,Trots kritiken menar justitieministern Thomas Bodström att det är alldeles för tidigt att ändra lagen.,прятать,det,den,ändra,ändra,lagen,lag,True
4463,Samtidigt står det klart att Kalla Fakta byter dag och tid.,прятать,fakta,faktum,byter,byta,dag,dag,True
4464,"Har svårt att bli alltför upprörd över alla friidrottare som byter nation, men förstår Kenya och Etiopien när talanger och världsstjärnor flyttar till Qatar, Bahrain och andra länder som betalar bra.",прятать,som,som,byter,byta,nation,nation,True
4465,"Även om försvarsministern å ena sidan sa att han gärna hade behållit Pace på posten, sa han å den andra sidan att beslutet att byta försvarschef var det bästa beslutet för landet, sett till den senaste tidens utveckling.",прятать,beslutet,beslut,byta,byta,försvarschef,försvarschef,True
4466,Men efter hundratals arga mejl från användare har företaget nu ändrat sig.,прятать,företaget,företag,ändrat,ändra,sig,sig,True
4467,Jag och Micke Blomberg byter av varandra som lagkapten.,прятать,jag,jag,byter,byta,varandra,varandra,True
4468,"Innan Annex 6 träder i kraft måste Antarktisfördragets 45 länder ändra sina lagar, vilket beräknas ta två år.",прятать,annex,annex,ändra,ändra,lagar,lag,True
4469,"Innan Annex 6 träder i kraft måste Antarktisfördragets 45 länder ändra sina lagar, vilket beräknas ta två år.",прятать,länder,land,ändra,ändra,lagar,lag,True
4470,Dagen då truppen fick reda på att Vieira skulle byta klubb till Zlatans Juventus så samåkte Fredrik och Vieira till träningen.,прятать,dagen,dag,byta,byta,klubb,klubb,True
4471,Sanslöst låga priser på golfpaket till AlicanteVill du byta jobb?,прятать,priser,pris,byta,byta,jobb,jobb,True
4472,Sanslöst låga priser på golfpaket till AlicanteVill du byta jobb?,прятать,du,du,byta,byta,jobb,jobb,True
4473,Men Blomme ändrade sig och sålde barnet på internet.,прятать,blomme,blomme,ändrade,ändra,sig,sig,True
4474,Ljungberg går in centralt och Wilhelmsson byter kant.,прятать,wilhelmsson,wilhelmsson,byter,byta,kant,kant,True
4475,CS skrev nyligen om att Apoteket bytt ut IBMs Lotus Notes samt Oracle mot Microsofts motsvarigheter.,прятать,apoteket,apoteken,bytt,byta,lotus,lotus,True
4476,Bland annat kan den kritiserade försvarsministern Amir Peretz få byta jobb.,прятать,försvarsministern,försvarsminister,byta,byta,jobb,jobb,True
4477,Bland annat kan den kritiserade försvarsministern Amir Peretz få byta jobb.,прятать,peretz,peretz,byta,byta,jobb,jobb,True
4478,"Men efter kritik ändrade man sig, säger han.",прятать,man,man,ändrade,ändra,sig,sig,True
4480,Det finns också höga fukthalter och vi ska byta fönster.,прятать,vi,vi,byta,byta,fönster,fönst,True
4481,Wiki är webbsidor som besökarna kan ändra i direkt från webbläsaren.,прятать,besökarna,besök,ändra,ändra,som,som,True
4482,Vi i Röda Korset måste förändra vårt sätt att informera och engagera människor i olika åldrar.,прятать,vi,vi,förändra,förändra,sätt,sätt,True
4483," Endast en person ska kunna ändra på den aktuella inställningen, så risken att det händer ska vara minimal.",прятать,,,ändra,ändra,risken,risk,True
4484," Endast en person ska kunna ändra på den aktuella inställningen, så risken att det händer ska vara minimal.",прятать,person,person,ändra,ändra,risken,risk,True
4485,Kvartett som växlar rätt nyckeln i stafett (Titel).,прятать,som,som,växlar,växla,nyckeln,nyckel,True
4486,"Jag, eller vi, har inte hittat riktigt rätt, säger Bornehav, som fått indikationer på att styrelsen ville byta tränare:- Vi har haft ett samtal och jag fick väl inte höra att ""vi ska göra allt för att lösa så att du blir kvar"".",прятать,styrelsen,styrelse,byta,byta,tränare,tränare,True
4487,"Jag har inte ändrat ståndpunkt, jag anser fortfarande att det här (den nuvarande lagen) är det bästa förslaget.",прятать,jag,jag,ändrat,ändra,ståndpunkt,ståndpunkt,True
4488,Under natten bytte teamet ut kopplingen i båda bilarna och allt var klart för den sex timmar långa prövningen där förarna kör 9 varv var på den 26 km långa banan.,прятать,teamet,team,bytte,byta,kopplingen,koppling,True
4489,Under natten bytte teamet ut kopplingen i båda bilarna och allt var klart för den sex timmar långa prövningen där förarna kör 9 varv var på den 26 km långa banan.,прятать,banan,bana,bytte,byta,kopplingen,koppling,True
4490,Den som exempelvis inte vill fira Kristi himmelsfärd kan byta ut den dagen mot en annan.,прятать,den,den,byta,byta,dagen,dag,True
4491,"De samlades i SFO, Statens förhandlingsorganisation, som sedermera bytte namn till Arbetsgivaralliansen.",прятать,som,som,bytte,byta,namn,namn,True
4492,Han bytte efternamn och vistades på hemlig ort.,прятать,han,han,bytte,byta,efternamn,efternamn,True
4493,"&ndash; Han har blivit ett ankare där bak, och vi byter inte ut spelare som är bra, säger Joakim Fagervall.",прятать,vi,vi,byter,byta,spelare,spelare,True
4494,Och då ges HIF inte fördelen att motståndarna åtminstone lite grand förändrar sitt inkörda spel.,прятать,grand,grand,förändrar,förändra,spel,spel,True
4495,"Eftersom hon alltid har känt sig som en tjej bytte hon i vuxen ålder kön från man till kvinna, och fick därmed sitt tredje personnummer.",прятать,hon,hon,bytte,byta,kön,kön,True
4496,Jag fick byta kläder men hade hela tiden en polis med mig.,прятать,jag,jag,byta,byta,kläder,kläder,True
4497,"Telia Sonera överklagar länsrättens dom och begär att kammarrätten ändrar Post- och telestyrelsens (PTS) beslut om så kallat bitströmstillträde, skriver bolaget i ett pressmeddelande.",прятать,kammarrätten,kammarrätt,ändrar,ändra,post,post,True
4498,Men man kan byta innehåll och inriktning i tjänsten.,прятать,man,man,byta,byta,innehåll,innehåll,True
4499,"Joel Rudberg och Simon Blasiesson, NV1, visar hur vatten byter färg från klart till magenta när det hälls från ett rör till ett annat.",прятать,vatten,vatten,byter,byta,färg,färg,True
4500,Vi har bytt tjänster med grannar på landet och emellanåt betalat kontant för smärre sysslor.,прятать,vi,vi,bytt,byta,tjänster,tjänst,True
4501,Metro - Elitserien i innebandy byter namn (Titel).,прятать,elitserien,elitserien,byter,byta,namn,namn,True
4502,Då bytte Rashid Ramzi land och tävlar numera för Bahrain.,прятать,rashid,rashid,bytte,byta,land,land,True
4503,"Nej, aldrig stötigt eller hattigt, utan subtilt och mjukt förändrar sig omvärlden.",прятать,nej,nej,förändrar,förändra,omvärlden,omvärld,True
4504,Det här förändrar inte våra råd.,прятать,det,en,förändrar,förändra,råd,råd,True
4505,Strax innan halvtidsvilan bytte Kalmar in Anatoli Ponomarev i stället för misslyckade Fábio Augusto och det blev en injektion för laget.,прятать,halvtidsvilan,halvtidsvila,bytte,byta,kalmar,kalmar,True
4506,I samma veva byter tidningen namn till Style.,прятать,tidningen,tidning,byter,byta,namn,namn,True
4507,"Men sedan några av uteliggarna lyckats övertyga beslutsfattarna om att de existerade, ändrade sig kommunen och ställde upp med en del av pengarna som behövdes.",прятать,kommunen,kommun,ändrade,ändra,sig,sig,True
4508,Män: Vilken kroppsdel skulle du helst vilja förändra?,прятать,män,man,förändra,förändra,kroppsdel,kroppsdel,True
4509,Män: Vilken kroppsdel skulle du helst vilja förändra?,прятать,du,du,förändra,förändra,kroppsdel,kroppsdel,True
4510,Det är säkerhetsföretaget Bitdefender som upptäckt att en trojan byter ut en fil på den lokala hårddisken som gör att länkningen mellan domänadresser och ip-adresser inte fungerar.,прятать,trojan,troja,byter,byta,fil,fil,True
4511,Så man vill ju inte byta till något sämre.,прятать,man,man,byta,byta,sämre,sämre,True
4512,"Då var det var svårt att föreställa sig att just den dagen skulle fortsätta att plåga vårt land två år senare, att just den dagen skulle förändra så många liv för alltid.",прятать,dagen,dag,förändra,förändra,liv,liv,True
4513,Davids pappa har ändrat sig - igen.,прятать,pappa,pappa,ändrat,ändra,sig,sig,True
4514,"De fyra bomberna på tunnelbanan och i en buss i London den 7 juli förändrade livet i världsstaden, kanske för alltid. 55 döda och 700 skadade blev resultatet av de första självmordsbombningarna någonsin i Europa.",прятать,bomberna,bomb,förändrade,förändra,livet,liv,True
4515,"Körsbärsgårdens galleri byter skepnad när Sivert på lördag intar rummet med skulpturer i storformat, fotografiska porträtt och små kofeser.",прятать,galleri,galleri,byter,byta,skepnad,skepnad,True
4516,"Var och en av de åtta färger har för övrigt en egen patron, vilket innebär att man bara behöver byta den färg som tagit slut.",прятать,man,man,byta,byta,färg,färg,True
